corpus	app	file	module_outcome	n_exports	n_compiled	n_skipped
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet6_tcp.beam	loaded	25	20	5
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet6_tcp_dist.beam	loaded	12	12	0
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet6_udp.beam	loaded	17	11	6
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_config.beam	loaded	4	2	2
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_db.beam	load-error(load: failed to decode BEAM data: unsupported opcode 185)	0	0	0
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_dns.beam	loaded	35	5	30
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_dns_tsig.beam	loaded	6	2	4
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_epmd_dist.beam	loaded	27	4	23
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_epmd_socket.beam	loaded	13	3	10
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_gethost_native.beam	loaded	14	4	10
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_hosts.beam	loaded	5	2	3
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_parse.beam	loaded	35	2	33
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_res.beam	loaded	29	2	27
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_sctp.beam	loaded	17	9	8
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_tcp.beam	loaded	25	20	5
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_tcp_dist.beam	loaded	32	4	28
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/inet_udp.beam	loaded	17	10	7
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/kernel.beam	loaded	6	3	3
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/kernel_config.beam	loaded	10	8	2
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/kernel_refc.beam	loaded	10	5	5
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/local_tcp.beam	loaded	22	16	6
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/local_udp.beam	loaded	16	11	5
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger.beam	loaded	79	23	56
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_backend.beam	loaded	3	2	1
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_config.beam	loaded	16	3	13
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_disk_log_h.beam	loaded	15	8	7
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_filters.beam	loaded	6	2	4
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_formatter.beam	loaded	5	2	3
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_h_common.beam	loaded	18	4	14
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_handler.beam	loaded	3	2	1
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_handler_watcher.beam	loaded	9	5	4
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_olp.beam	loaded	22	5	17
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_proxy.beam	loaded	12	2	10
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_server.beam	loaded	22	3	19
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_simple_h.beam	loaded	5	2	3
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_std_h.beam	loaded	16	9	7
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/logger_sup.beam	loaded	4	2	2
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/net.beam	loaded	24	8	16
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/net_adm.beam	loaded	13	2	11
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/net_kernel.beam	loaded	47	6	41
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/os.beam	loaded	22	14	8
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/pg.beam	loaded	34	11	23
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/pg2.beam	loaded	2	2	0
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/prim_tty.beam	loaded	39	2	37
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/prim_tty_sighandler.beam	loaded	6	4	2
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/ram_file.beam	loaded	20	4	16
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/raw_file_io.beam	loaded	3	2	1
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/raw_file_io_compressed.beam	loaded	21	2	19
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/raw_file_io_deflate.beam	loaded	7	4	3
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/raw_file_io_delayed.beam	loaded	26	4	22
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/raw_file_io_inflate.beam	loaded	8	4	4
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/raw_file_io_list.beam	loaded	21	2	19
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/rpc.beam	loaded	37	4	33
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/seq_trace.beam	loaded	11	5	6
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/socket.beam	loaded	101	14	87
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/standard_error.beam	loaded	5	2	3
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/trace.beam	loaded	13	4	9
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/user_drv.beam	loaded	13	4	9
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/user_sup.beam	loaded	6	3	3
OTP_STDLIB	kernel-11.0.3	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/kernel-11.0.3/ebin/wrap_log_reader.beam	loaded	7	3	4
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco.beam	loaded	69	43	26
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_ber_encoder.beam	loaded	12	2	10
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_ber_media_gateway_control_v1.beam	loaded	227	6	221
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_ber_media_gateway_control_v2.beam	loaded	261	6	255
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_ber_media_gateway_control_v3.beam	loaded	275	6	269
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_encoder.beam	loaded	12	2	10
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_encoder_lib.beam	loaded	12	2	10
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_name_resolver_v1.beam	loaded	7	2	5
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_name_resolver_v2.beam	loaded	7	2	5
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_name_resolver_v3.beam	loaded	7	2	5
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_term_id.beam	loaded	4	2	2
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_term_id_gen.beam	loaded	6	2	4
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_transformer_v1.beam	loaded	4	2	2
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_transformer_v2.beam	loaded	4	2	2
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_binary_transformer_v3.beam	loaded	4	2	2
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_compact_text_encoder.beam	loaded	15	4	11
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_compact_text_encoder_v1.beam	loaded	9	2	7
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_compact_text_encoder_v2.beam	loaded	9	2	7
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_compact_text_encoder_v3.beam	loaded	9	2	7
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_config.beam	loaded	41	6	35
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_config_misc.beam	loaded	13	4	9
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_digit_map.beam	loaded	8	2	6
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_edist_compress.beam	loaded	3	2	1
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_encoder.beam	loaded	3	2	1
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_erl_dist_encoder.beam	loaded	13	2	11
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_erl_dist_encoder_mc.beam	loaded	6	2	4
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_filter.beam	loaded	8	2	6
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_flex_scanner.beam	loaded	9	4	5
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_flex_scanner_handler.beam	loaded	12	5	7
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_messenger.beam	loaded	37	7	30
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_messenger_misc.beam	loaded	11	2	9
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_misc_sup.beam	loaded	7	3	4
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_monitor.beam	loaded	36	19	17
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_per_encoder.beam	loaded	12	2	10
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_per_media_gateway_control_v1.beam	load-error(load: failed to decode BEAM data: unsupported ETF literal tag 77)	0	0	0
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_per_media_gateway_control_v2.beam	load-error(load: failed to decode BEAM data: unsupported ETF literal tag 77)	0	0	0
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_per_media_gateway_control_v3.beam	load-error(load: failed to decode BEAM data: unsupported ETF literal tag 77)	0	0	0
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_pretty_text_encoder.beam	loaded	21	4	17
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_pretty_text_encoder_v1.beam	loaded	9	2	7
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_pretty_text_encoder_v2.beam	loaded	10	2	8
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_pretty_text_encoder_v3.beam	loaded	9	2	7
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_sdp.beam	loaded	5	2	3
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_stats.beam	loaded	12	2	10
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_sup.beam	loaded	9	4	5
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_tcp.beam	loaded	25	12	13
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_tcp_accept.beam	loaded	4	2	2
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_tcp_accept_sup.beam	loaded	6	5	1
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_tcp_connection.beam	loaded	12	4	8
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_tcp_connection_sup.beam	loaded	7	5	2
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_tcp_sup.beam	loaded	8	4	4
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_text_mini_decoder.beam	loaded	3	2	1
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_text_mini_parser.beam	loaded	5	2	3
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_text_parser_v1.beam	loaded	5	2	3
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_text_parser_v2.beam	loaded	5	2	3
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_text_parser_v3.beam	loaded	5	2	3
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_text_scanner.beam	loaded	4	2	2
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_timer.beam	loaded	5	2	3
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_trans_sender.beam	loaded	19	3	16
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_trans_sup.beam	loaded	6	3	3
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_transport.beam	loaded	3	2	1
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_udp.beam	loaded	17	9	8
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_udp_server.beam	loaded	12	4	8
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_udp_sup.beam	loaded	7	5	2
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_user.beam	loaded	3	2	1
OTP_STDLIB	megaco-4.9	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/megaco-4.9/ebin/megaco_user_default.beam	loaded	23	16	7
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia.beam	loaded	184	51	133
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_app.beam	loaded	4	3	1
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_backend_type.beam	loaded	3	2	1
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_backup.beam	loaded	9	2	7
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_bup.beam	loaded	26	2	24
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_checkpoint.beam	loaded	30	4	26
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_checkpoint_sup.beam	loaded	4	2	2
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_controller.beam	loaded	53	3	50
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_dumper.beam	loaded	14	3	11
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_event.beam	loaded	8	5	3
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_ext_sup.beam	loaded	7	3	4
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_frag.beam	loaded	33	2	31
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_frag_hash.beam	loaded	7	2	5
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_index.beam	loaded	25	3	22
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_kernel_sup.beam	loaded	5	3	2
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_late_loader.beam	loaded	9	4	5
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_lib.beam	loaded	144	27	117
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_loader.beam	loaded	6	2	4
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_locker.beam	loaded	27	4	23
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_log.beam	loaded	56	4	52
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_monitor.beam	loaded	40	4	36
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_recover.beam	loaded	37	4	33
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_registry.beam	loaded	2	2	0
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_rpc.beam	loaded	10	4	6
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_schema.beam	loaded	87	6	81
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_snmp_hook.beam	loaded	14	2	12
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_sp.beam	loaded	3	2	1
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_subscr.beam	loaded	18	3	15
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_sup.beam	loaded	6	2	4
OTP_STDLIB	mnesia-4.26.1	/opt/homebrew/Cellar/erlang/29.0.3/lib/erlang/lib/mnesia-4.26.1/ebin/mnesia_text.beam	loaded	6	2	4
